"User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Total_Purchase","Avg_Purchase","Max_Purchase","Min_Purchase","Num_Purchases"
"1004982","M","26-35","12","C","1","0",260811,14489.5,20191,6090,18
"1004983","F","46-50","16","A","1","1",681927,9471.20833333333,19665,2745,72
"1004984","M","36-45","0","A","1","1",805721,7977.43564356436,23947,1752,101
"1004985","M","36-45","0","C","3","0",1096996,13712.45,19625,944,80
"1004986","M","18-25","12","C","0","0",210072,16159.3846153846,19352,12068,13
"1004987","F","55+","8","A","0","0",483283,13424.5277777778,19218,2286,36
"1004988","M","26-35","17","A","3","0",124607,8307.13333333333,16368,1902,15
"1004989","M","26-35","0","C","2","1",340308,9197.51351351351,20638,3118,37
"1004990","F","26-35","4","B","2","1",290894,11635.76,21212,3679,25
"1004991","F","55+","14","C","3","1",44108,7351.33333333333,12115,4077,6
"1004992","F","26-35","2","B","2","0",90668,11333.5,23547,6007,8
"1004993","M","46-50","17","C","2","0",214779,8591.16,19079,1386,25
"1004994","M","46-50","17","B","4","0",779506,12991.7666666667,22994,946,60
"1004995","M","51-55","20","B","0","1",1457596,8053.01657458564,23055,584,181
"1004996","M","36-45","7","A","1","0",196400,16366.6666666667,20684,8100,12
"1004997","M","0-17","10","A","1","0",186885,6674.46428571429,15830,722,28
"1004998","F","18-25","4","C","1","1",305061,8972.38235294118,20494,1780,34
"1004999","F","55+","13","B","2","1",280113,9337.1,19453,3499,30
"1005000","M","26-35","4","B","4","0",2225865,11356.4540816327,23748,747,196
"1005001","F","26-35","2","B","1","0",919227,8511.36111111111,19079,962,108
"1005002","M","26-35","17","B","1","1",1207599,9508.65354330709,19700,555,127
"1005003","M","36-45","12","C","1","0",236340,13902.3529411765,20393,941,17
"1005004","F","55+","1","C","1","1",172434,7497.13043478261,16458,1875,23
"1005005","M","46-50","16","B","2","0",1743427,7924.66818181818,21222,746,220
"1005006","M","36-45","3","C","1","0",241389,11494.7142857143,23470,942,21
"1005007","F","18-25","4","B","1","0",122586,10215.5,20216,2074,12
"1005008","M","26-35","20","B","1","1",1311152,12369.358490566,23659,2849,106
"1005009","F","46-50","16","C","1","1",333911,10434.71875,21424,1726,32
"1005010","M","46-50","15","B","2","1",289282,9331.67741935484,20661,1728,31
"1005011","M","18-25","4","B","1","0",3055587,10288.1717171717,23927,559,297
"1005012","M","51-55","15","A","1","1",39405,4925.625,9845,2294,8
"1005013","M","18-25","4","C","4","0",401162,10029.05,19989,772,40
"1005014","M","46-50","0","C","0","1",687408,9547.33333333333,23715,572,72
"1005015","M","36-45","6","B","2","1",3087609,9588.84782608696,23581,564,322
"1005016","F","36-45","1","C","2","1",238229,7006.73529411765,20259,809,34
"1005017","M","36-45","12","B","4","0",246538,12975.6842105263,19398,2859,19
"1005018","F","55+","12","C","1","1",1176828,9052.52307692308,23769,743,130
"1005019","M","26-35","7","A","4","0",825679,8691.35789473684,20803,590,95
"1005020","F","55+","13","C","2","1",527972,11233.4468085106,19649,2158,47
"1005021","M","51-55","6","B","2","1",879530,9560.10869565217,23821,698,92
"1005023","M","36-45","20","A","3","1",452534,7183.07936507936,20334,1037,63
"1005024","F","46-50","1","C","1","0",381933,9093.64285714286,21037,580,42
"1005025","M","26-35","20","B","1","0",589066,9984.16949152542,20822,765,59
"1005026","M","26-35","17","B","1","1",3321820,7671.63972286374,23207,580,433
"1005027","F","26-35","14","C","1","1",82105,9122.77777777778,19632,3969,9
"1005028","M","26-35","12","C","3","1",82506,6346.61538461538,13522,1423,13
"1005029","M","26-35","4","C","1","1",741654,9631.87012987013,20507,402,77
"1005030","M","18-25","1","C","1","0",121661,11060.0909090909,20658,6045,11
"1005031","F","26-35","4","B","0","0",238256,9163.69230769231,19244,6193,26
"1005032","M","18-25","17","A","3","0",442662,8197.44444444445,20213,2082,54
"1005033","F","55+","13","C","1","1",141663,6159.26086956522,15264,936,23
"1005034","F","26-35","15","C","1","1",914228,12029.3157894737,23532,767,76
"1005035","F","26-35","17","B","1","1",1027104,8778.66666666667,19423,2178,117
"1005036","M","36-45","7","B","1","1",192179,8355.60869565217,19288,753,23
"1005037","M","36-45","12","C","0","1",601495,10024.9166666667,19944,1403,60
"1005038","M","26-35","20","B","0","0",993493,8639.06956521739,23895,753,115
"1005039","F","36-45","4","B","2","1",1204547,6767.11797752809,20202,186,178
"1005040","M","46-50","12","C","1","1",546261,9932.01818181818,19437,2772,55
"1005041","F","46-50","6","C","1","1",484712,10537.2173913043,20660,943,46
"1005042","F","18-25","2","A","4","1",1391509,7323.73157894737,21211,730,190
"1005043","F","18-25","6","C","2","0",66863,9551.85714285714,18811,3461,7
"1005044","F","36-45","6","C","0","1",624355,8552.80821917808,20440,1716,73
"1005045","M","36-45","0","B","3","1",132426,6621.3,16074,1713,20
"1005046","M","26-35","16","A","0","0",4402352,9761.31263858093,23947,397,451
"1005047","M","46-50","6","C","1","0",1587682,9507.07784431138,23902,775,167
"1005048","F","36-45","7","C","1","1",389317,9053.88372093023,20769,1088,43
"1005049","M","26-35","12","B","0","0",1055811,10250.5922330097,23699,2052,103
"1005050","F","18-25","4","C","1","0",405458,9214.95454545455,20138,3473,44
"1005051","F","51-55","7","C","0","0",109897,8453.61538461538,20545,2015,13
"1005052","M","36-45","16","C","2","1",149130,13557.2727272727,19565,3651,11
"1005053","M","26-35","4","C","3","0",1298099,11487.6017699115,21362,1790,113
"1005054","M","36-45","2","B","0","0",2965982,8059.73369565217,23903,558,368
"1005055","F","36-45","16","A","2","0",220354,10016.0909090909,23169,760,22
"1005056","M","46-50","1","C","1","1",976744,11099.3636363636,23462,962,88
"1005057","M","51-55","7","C","4","0",389903,9997.51282051282,20525,3692,39
"1005058","M","55+","17","C","0","1",206938,7959.15384615385,23364,768,26
"1005059","M","46-50","16","C","1","1",883579,12622.5571428571,20607,567,70
"1005060","M","46-50","17","C","0","0",382180,8685.90909090909,21462,576,44
"1005061","F","18-25","19","C","2","1",824432,8162.69306930693,21079,1715,101
"1005062","M","51-55","16","C","2","1",152610,12717.5,20660,6977,12
"1005063","F","0-17","10","B","3","0",548873,9629.35087719298,23757,564,57
"1005064","M","18-25","4","B","0","0",649554,11009.3898305085,20684,2120,59
"1005065","M","26-35","14","C","4","1",1255150,9729.84496124031,23293,394,129
"1005066","F","26-35","1","C","4","1",177517,10442.1764705882,20842,952,17
"1005067","M","55+","13","B","1","0",194902,9281.04761904762,19333,1415,21
"1005068","M","36-45","7","C","2","0",292005,8111.25,15822,2833,36
"1005069","F","55+","0","C","3","1",288000,19200,23638,9742,15
"1005070","M","26-35","2","A","0","0",2160039,8640.156,23097,558,250
"1005071","F","26-35","7","B","2","0",527013,13868.7631578947,20410,2851,38
"1005072","M","46-50","17","A","4","1",299519,11980.76,19560,3100,25
"1005074","M","0-17","0","B","2","0",3257824,8573.22105263158,21513,587,380
"1005075","M","51-55","6","C","1","1",382736,13197.7931034483,23823,1985,29
"1005076","M","26-35","3","B","4","0",501248,8354.13333333333,20226,2793,60
"1005077","M","26-35","2","A","0","0",1972881,9008.58904109589,23813,584,219
"1005078","M","46-50","7","C","1","0",322228,9764.48484848485,21370,580,33
"1005079","M","26-35","4","C","0","0",313380,8469.72972972973,19513,1419,37
"1005080","F","51-55","12","B","2","1",438569,10696.8048780488,20789,2763,41
"1005081","F","18-25","4","B","3","0",486066,9001.22222222222,19255,1401,54
"1005082","M","36-45","1","C","4","0",962204,8747.30909090909,21538,754,110
"1005083","M","26-35","4","B","4","1",1173763,8630.61029411765,20896,557,136
"1005084","M","18-25","4","B","1","0",788671,5929.85714285714,19244,685,133
"1005085","M","55+","17","C","0","0",1031357,9729.78301886793,21440,952,106
"1005086","M","26-35","1","C","0","1",916778,10186.4222222222,20630,2838,90
"1005087","F","26-35","6","B","1","1",1268954,8459.69333333333,20779,1422,150
"1005088","M","26-35","17","C","1","0",209920,13994.6666666667,20899,4620,15
"1005089","F","36-45","16","C","2","0",172207,9567.05555555555,18972,2165,18
"1005090","F","36-45","19","B","3","1",2474592,10666.3448275862,22814,927,232
"1005091","M","26-35","17","B","1","1",1533963,10727.013986014,23695,748,143
"1005092","M","55+","14","C","1","1",373702,9114.68292682927,19568,959,41
"1005094","M","18-25","10","C","4","1",416454,14873.3571428571,20900,7862,28
"1005095","F","36-45","1","C","1","1",183118,9637.78947368421,20948,5428,19
"1005096","M","26-35","11","B","2","0",1105339,8437.70229007633,23665,383,131
"1005097","M","55+","16","C","3","0",586140,8255.49295774648,20819,1940,71
"1005098","M","51-55","7","C","4","1",762216,7777.71428571429,19632,576,98
"1005099","M","18-25","0","B","3","0",953251,9345.59803921569,19409,2163,102
"1005100","M","51-55","6","B","1","1",4141599,9814.21563981043,23802,578,422
"1005101","M","26-35","0","B","1","1",219879,7329.3,16251,709,30
"1005102","M","26-35","12","C","2","0",898115,11974.8666666667,23956,947,75
"1005103","F","36-45","16","C","1","0",2029828,13532.1866666667,20661,744,150
"1005104","M","36-45","20","C","1","0",340133,13605.32,20814,6179,25
"1005105","M","51-55","7","C","1","1",366757,7803.34042553191,16775,756,47
"1005106","F","36-45","1","C","3","1",410747,8557.22916666667,19501,775,48
"1005107","F","46-50","0","B","0","0",2365845,7582.83653846154,23697,1735,312
"1005108","F","26-35","9","B","3","1",1401000,7296.875,23595,1073,192
"1005109","F","46-50","6","C","2","1",437442,7953.49090909091,19646,764,55
"1005110","M","36-45","15","C","4","1",98223,10913.6666666667,19472,1434,9
"1005111","M","36-45","2","B","1","1",3399293,7796.54357798165,23799,585,436
"1005112","M","36-45","13","B","1","0",1359318,8603.27848101266,23751,193,158
"1005113","M","26-35","0","A","3","1",1625875,6326.36186770428,23868,572,257
"1005114","F","0-17","10","C","2","0",682146,9218.18918918919,20567,1384,74
"1005115","M","55+","12","A","4","0",189799,10544.3888888889,20278,3851,18
"1005116","M","36-45","6","C","0","1",109381,8413.92307692308,19120,1501,13
"1005117","F","26-35","0","B","0","0",44432,5554,8597,753,8
"1005118","M","0-17","10","B","2","0",688567,10929.6349206349,19645,1976,63
"1005119","F","26-35","0","A","3","0",92430,7702.5,8823,4533,12
"1005120","M","51-55","7","A","2","0",958042,10084.6526315789,20689,187,95
"1005121","M","26-35","7","C","4","0",884692,9027.4693877551,19101,591,98
"1005122","M","26-35","0","A","3","0",133687,13368.7,20657,6860,10
"1005123","M","51-55","12","C","4","1",404571,7932.76470588235,20386,2172,51
"1005124","M","36-45","2","B","1","0",1199292,8328.41666666667,23348,580,144
"1005125","M","46-50","0","A","4","1",204989,12058.1764705882,23793,5973,17
"1005126","M","26-35","11","B","4","0",708305,9571.68918918919,20457,944,74
"1005127","M","46-50","5","A","0","1",285218,10969.9230769231,21099,1782,26
"1005128","M","51-55","7","C","1","1",564300,11516.3265306122,23389,706,49
"1005129","M","46-50","17","B","1","1",554525,10462.7358490566,23944,1894,53
"1005131","F","26-35","1","B","3","0",1659753,8644.546875,20861,396,192
"1005132","M","36-45","7","C","1","1",430669,11963.0277777778,23892,743,36
"1005133","M","18-25","11","B","0","0",259613,8653.76666666667,19689,1833,30
"1005134","M","26-35","17","B","2","0",509946,9998.94117647059,20540,958,51
"1005135","M","36-45","7","C","4","0",319935,7998.375,19648,2124,40
"1005136","M","26-35","12","B","1","0",1066062,9963.19626168224,23291,752,107
"1005137","M","18-25","18","C","4","0",565925,8706.53846153846,19336,719,65
"1005138","M","26-35","17","B","0","0",614922,8423.58904109589,20641,1468,73
"1005139","M","51-55","16","A","4","1",553627,8023.57971014493,19168,2217,69
"1005140","M","26-35","6","B","2","0",1797122,8940.90547263682,21309,1824,201
"1005141","M","18-25","17","B","2","1",299154,14245.4285714286,19662,1848,21
"1005142","M","26-35","1","B","1","1",1713785,10262.1856287425,19659,400,167
"1005143","M","18-25","4","C","3","1",570331,11182.9607843137,20484,4150,51
"1005144","F","51-55","0","C","4","1",125660,8377.33333333333,19530,578,15
"1005145","M","36-45","7","C","2","1",53622,5958,11768,1761,9
"1005146","M","55+","1","A","0","0",137662,9177.46666666667,19437,1767,15
"1005147","M","18-25","0","C","0","0",290975,12123.9583333333,20722,4701,24
"1005148","M","26-35","20","B","2","1",425572,8866.08333333333,19944,746,48
"1005149","M","36-45","1","B","3","0",182248,10720.4705882353,19530,4227,17
"1005150","M","26-35","3","C","3","1",145504,10393.1428571429,19171,4059,14
"1005151","M","18-25","19","C","1","0",442719,6235.47887323944,19486,765,71
"1005152","F","26-35","4","C","1","0",134992,8999.46666666667,20052,564,15
"1005153","M","26-35","7","B","3","0",1593770,6810.98290598291,19185,767,234
"1005154","M","26-35","16","C","1","1",292207,13914.619047619,20636,2833,21
"1005155","M","26-35","16","B","2","0",88010,8000.90909090909,12012,1754,11
"1005156","M","18-25","14","A","1","1",1911589,11311.1775147929,23826,741,169
"1005157","M","36-45","1","C","2","1",467243,9734.22916666667,23938,931,48
"1005158","F","18-25","4","C","4","0",800033,8602.50537634409,19698,1384,93
"1005159","M","36-45","7","C","3","0",105821,9620.09090909091,19640,3125,11
"1005160","F","18-25","4","C","2","0",120917,9301.30769230769,16422,5216,13
"1005161","M","26-35","4","C","0","0",1443778,8593.91666666667,20673,404,168
"1005162","M","26-35","17","A","1","1",210940,11718.8888888889,19697,2184,18
"1005163","M","46-50","6","B","1","1",2074587,8265.28685258964,20710,578,251
"1005164","F","36-45","17","A","0","0",366667,9649.13157894737,20297,1738,38
"1005165","M","36-45","6","C","1","1",572831,10049.6666666667,20622,2804,57
"1005166","M","51-55","6","B","1","1",678142,10595.96875,20871,770,64
"1005167","M","18-25","15","C","3","0",960689,12982.2837837838,21529,960,74
"1005168","M","36-45","7","C","1","1",107860,9805.45454545455,19412,2822,11
"1005169","F","51-55","4","C","0","0",745022,11288.2121212121,23220,1659,66
"1005170","M","18-25","4","B","2","0",419890,11348.3783783784,19484,3095,37
"1005171","M","55+","17","C","1","1",122976,13664,19504,5392,9
"1005172","F","36-45","11","B","1","0",1973248,8432.68376068376,23499,746,234
"1005173","M","0-17","10","C","3","0",762342,12295.8387096774,19652,2160,62
"1005174","M","46-50","1","C","4","0",90967,11370.875,20486,7947,8
"1005175","F","36-45","9","C","1","0",147554,9222.125,19694,3759,16
"1005176","M","0-17","10","C","3","0",200400,8713.04347826087,15600,1455,23
"1005177","M","46-50","14","C","0","1",557300,11610.4166666667,19534,2032,48
"1005178","M","51-55","0","C","1","1",1039195,7697.74074074074,19704,1434,135
"1005179","M","26-35","12","A","0","1",221859,12325.5,20526,1974,18
"1005180","M","36-45","11","C","1","1",697828,10573.1515151515,23912,947,66
"1005181","M","26-35","7","C","1","1",262319,11405.1739130435,22823,3937,23
"1005182","F","36-45","7","B","4","1",1326480,9023.67346938776,23786,1371,147
"1005183","F","18-25","20","C","1","0",449150,9357.29166666667,20616,931,48
"1005184","M","18-25","20","B","4","1",1627617,9924.49390243902,23062,938,164
"1005185","F","36-45","4","C","1","0",1037651,7686.3037037037,17394,570,135
"1005186","M","36-45","12","C","2","0",418418,11622.7222222222,21476,3165,36
"1005187","M","18-25","16","C","1","0",687196,10412.0606060606,21507,199,66
"1005190","F","36-45","0","C","1","0",160180,9422.35294117647,18987,2117,17
"1005191","F","26-35","4","A","4","0",208828,10441.4,19601,768,20
"1005192","M","26-35","7","C","3","1",159541,12272.3846153846,23192,4385,13
"1005193","M","36-45","12","B","2","1",898075,8804.6568627451,19351,559,102
"1005194","M","26-35","7","C","3","1",286722,8960.0625,20729,3458,32
"1005195","M","36-45","7","B","0","1",395802,10697.3513513514,23119,956,37
"1005196","M","55+","7","C","4","1",193820,5873.33333333333,12525,1717,33
"1005197","F","55+","3","C","3","1",545402,9090.03333333333,23567,898,60
"1005198","F","18-25","4","B","0","0",900536,6770.94736842105,18602,707,133
"1005199","F","26-35","1","C","0","0",218286,9922.09090909091,19673,1812,22
"1005200","F","36-45","15","C","2","0",318333,10977,19512,937,29
"1005201","M","51-55","7","C","1","1",455639,8762.28846153846,23903,716,52
"1005202","M","18-25","4","C","1","1",146595,7715.52631578947,20587,802,19
"1005203","F","46-50","6","B","4","1",163956,10247.25,20467,1754,16
"1005204","M","51-55","13","C","4","1",248247,11283.9545454545,19594,1569,22
"1005205","M","26-35","1","B","0","1",1876653,9336.58208955224,20685,369,201
"1005206","M","36-45","7","C","0","0",107337,10733.7,16422,2863,10
"1005207","M","26-35","0","A","3","1",96248,8749.81818181818,19591,3589,11
"1005208","M","26-35","4","A","1","1",838549,12900.7538461538,23806,744,65
"1005209","M","51-55","1","C","4","0",804727,11023.6575342466,23634,585,73
"1005210","F","36-45","17","A","3","0",365942,10763,19223,1421,34
"1005212","M","18-25","2","B","4","0",226506,13323.8823529412,23710,7799,17
"1005213","M","18-25","0","C","2","0",134883,7493.5,15476,3525,18
"1005214","F","36-45","9","C","1","0",79947,4702.76470588235,8737,350,17
"1005215","F","55+","6","C","1","1",123427,12342.7,18996,7960,10
"1005216","M","18-25","2","C","1","0",86790,7232.5,15577,2041,12
"1005217","M","26-35","17","B","3","0",737137,9699.17105263158,23619,572,76
"1005218","M","18-25","0","C","1","0",298199,12424.9583333333,20757,748,24
